历史均值,v23_no_seasonal,trimmed_5%,trimmed_10%,trimmed_15%,trimmed_20%,adaptive_hybrid,adaptive_shift,mile
0.7911286312948363,0.7911286312948363,0.7880765285996058,0.7822784136278946,0.7762031012465794,0.7716294458229942,0.7822784136278946,0.7911286312948363,774400
0.6355847716457134,0.8482621082621086,0.6389726232741617,0.6420578475734189,0.6446455862977599,0.6481182795698927,0.6420578475734189,0.6355847716457134,775400
0.822510476596349,0.822510476596349,0.8242366863905326,0.8159857155531898,0.8067675078544645,0.7981280869667966,0.8159857155531898,0.822510476596349,776400
0.45991973861779956,0.45991973861779956,0.45087226824457605,0.44357927424363425,0.437917705482923,0.4359958643507028,0.44357927424363425,0.45991973861779956,777400
0.8260036934441365,0.6853333333333337,0.8461179487179484,0.8546758938869663,0.8537681159420293,0.8504623655913977,0.8546758938869663,0.8260036934441365,778400
0.9085182186234818,1.311851851851852,0.9280889940828407,0.9282979327477597,0.9298179791223273,0.9316852180077987,0.9282979327477597,0.9085182186234818,779400
0.44816893999854873,0.7137662337662337,0.4690836940836942,0.46926068722943726,0.4662956091527519,0.46432178932178964,0.46926068722943726,0.44816893999854873,780400
0.8088553874564954,1.139401709401709,0.8510717948717943,0.8571864075947119,0.8578593290767202,0.8586587498522985,0.8571794871794872,0.8088553874564954,781400
0.9050837606837602,1.3209615384615387,0.9299862298195629,0.9350066773504272,0.9347829670329668,0.9354152421652417,0.9350066773504272,0.9050837606837602,782400
0.9454143049932521,1.3894444444444438,0.9691241025641023,0.9706833466418245,0.9681765480895916,0.9656327543424311,0.9706833466418245,0.9454143049932521,783400
0.9223674091271855,0.7473506493506497,0.851785834535835,0.8524756493506488,0.8401046176046181,0.8287534271284278,0.8193506493506495,0.9223674091271855,784400
1.34551289548658,1.1381578947368423,1.2587722065415907,1.2474959730286577,1.2358725761772853,1.2295522574208029,1.218421052631579,1.34551289548658,785400
0.9485869735066408,0.7529743589743586,0.954857909270217,0.9484090142844473,0.940021181716834,0.9315369254401514,0.9484090142844473,0.9485869735066408,786400
0.6102416364798636,0.6838888888888892,0.6110594082840237,0.6050572265105139,0.5985162663423537,0.5929847571783056,0.6050572265105139,0.6102416364798636,787400
0.7799568151147099,0.9210769230769237,0.8095318343195267,0.8167081891580161,0.8160792540792542,0.8125655205010043,0.8167081891580161,0.7799568151147099,788400
