tqi_mile,record_count,tqi_mean,tqi_std,tqi_min,tqi_max,date_min,date_max,time_span_days
601400,260,2.1319999999999997,0.22683622244842605,0.97,3.25,2013-10-29,2026-03-16,4521
602400,260,2.292988461538461,0.3128617872733069,1.23,3.707,2013-10-29,2026-03-16,4521
603400,260,1.8339692307692308,0.2247776056963238,0.9,2.622,2013-10-29,2026-03-16,4521
604400,260,1.994373076923077,0.25511778498261195,1.1,3.587,2013-10-29,2026-03-16,4521
605400,260,2.1498076923076925,0.28337384331609555,1.11,3.77,2013-10-29,2026-03-16,4521
606400,259,1.717166023166023,0.21669894685896007,0.88,3.086,2013-10-29,2026-03-16,4521
607400,260,1.993853846153846,0.2828526940127078,1.0,4.96,2013-10-29,2026-03-16,4521
608400,260,2.0777423076923074,0.3210125374006429,0.88,2.81,2013-10-29,2026-03-16,4521
609400,260,2.1663692307692313,0.37343272772803693,0.79,3.406,2013-10-29,2026-03-16,4521
610400,260,2.2888769230769235,0.3303475183243895,1.1,3.248,2013-10-29,2026-03-16,4521
611400,260,2.246453846153846,0.33755065083190383,1.07,3.1,2013-10-29,2026-03-16,4521
612400,260,2.326542307692308,0.33420829363038485,1.13,3.2,2013-10-29,2026-03-16,4521
613400,260,2.1800923076923073,0.2861844167733813,1.05,2.9,2013-10-29,2026-03-16,4521
614400,260,2.517384615384615,0.30259381606869884,1.6,3.2,2013-10-29,2026-03-16,4521
615400,260,2.192053846153846,0.2955982040671057,0.99,3.114,2013-10-29,2026-03-16,4521
616400,260,2.323934615384615,0.264872110820647,1.06,3.013,2013-10-29,2026-03-16,4521
617400,260,2.360088461538462,0.48506452607972117,0.7,3.5,2013-10-29,2026-03-16,4521
618400,260,2.1741192307692305,0.31723728561070086,0.9,3.88,2013-10-29,2026-03-16,4521
619400,260,2.445376923076923,0.4552163856525353,1.0,3.5,2013-10-29,2026-03-16,4521
620400,260,2.704880769230769,0.5316225157408678,1.0,4.0,2013-10-29,2026-03-16,4521
621400,260,2.752107692307692,0.46541130140691633,0.9,3.7,2013-10-29,2026-03-16,4521
622400,260,2.7273538461538465,0.6813373275009625,1.1,4.0,2013-10-29,2026-03-16,4521
623400,260,2.4690269230769233,0.4660130858501145,0.7,3.6,2013-10-29,2026-03-16,4521
624400,260,2.4393,0.4590027657826683,0.8,3.6,2013-10-29,2026-03-16,4521
625400,260,2.109730769230769,0.37039935222767345,0.94,3.1,2013-10-29,2026-03-16,4521
626400,260,1.7814807692307693,0.2290188482055196,0.81,2.7,2013-10-29,2026-03-16,4521
627400,260,2.4599346153846153,0.3171794608422185,1.09,3.983,2013-10-29,2026-03-16,4521
628400,260,2.185684615384615,0.3598573405585963,0.83,3.428,2013-10-29,2026-03-16,4521
629400,260,2.1244230769230765,0.39865223453356446,0.85,3.1,2013-10-29,2026-03-16,4521
630400,260,2.1083038461538464,0.34204367056272594,0.86,3.529,2013-10-29,2026-03-16,4521
631400,260,2.067834615384615,0.37049361776536827,0.75,4.437,2013-10-29,2026-03-16,4521
632400,260,2.105026923076923,0.9315478852924376,0.74,15.987,2013-10-29,2026-03-16,4521
633400,259,2.1869536679536683,0.905891563586285,0.96,15.941,2013-10-29,2026-03-16,4521
634400,259,2.181108108108108,0.32780554699307657,0.88,3.23,2013-10-29,2026-03-16,4521
635400,260,2.150092307692307,0.3035413489456593,0.88,3.1,2013-10-29,2026-03-16,4521
636400,260,2.1459846153846156,0.36919082936642467,0.89,4.01,2013-10-29,2026-03-16,4521
637400,260,2.561803846153846,0.35845019791694127,1.1,4.32,2013-10-29,2026-03-16,4521
638400,260,2.1478076923076928,0.2829658859380272,1.12,4.2,2013-10-29,2026-03-16,4521
639400,260,3.663292307692308,0.7026742018300045,1.2,5.32,2013-10-29,2026-03-16,4521
640400,272,2.069341911764706,0.3221452721861732,0.91,4.23,2013-10-29,2026-03-16,4521
641400,273,2.292106227106227,1.1303611049770355,1.01,20.0,2013-10-29,2026-03-16,4521
642400,273,2.021945054945055,0.23502368603898965,0.94,3.001,2013-10-29,2026-03-16,4521
643400,272,1.9204264705882352,0.20674677926351542,0.88,3.376,2013-10-29,2026-03-16,4521
644400,273,2.444835164835165,0.37973586787018615,1.13,4.79,2013-10-29,2026-03-16,4521
645400,272,2.677213235294118,0.36022610587220893,1.3,4.1,2013-10-29,2026-03-16,4521
646400,273,1.9713369963369962,0.3915224666584253,0.88,5.99,2013-10-29,2026-03-16,4521
647400,272,1.9442830882352942,0.33470830613034036,0.8,4.73,2013-10-29,2026-03-16,4521
648400,273,1.8617948717948718,0.24053265426490947,0.8,2.99,2013-10-29,2026-03-16,4521
649400,273,2.490245421245421,0.33468583027691673,1.19,5.06,2013-10-29,2026-03-16,4521
650400,273,2.0017326007326006,0.3761659788922065,0.86,6.5,2013-10-29,2026-03-16,4521
651400,272,1.948279411764706,0.24727905837553615,1.02,3.95,2013-10-29,2026-03-16,4521
652400,273,1.7910586080586082,0.641695407925339,0.78,11.5,2013-10-29,2026-03-16,4521
653400,272,1.8323419117647057,0.24839452907534104,0.86,3.9,2013-10-29,2026-03-16,4521
654400,273,2.060956043956044,0.4286315068319151,0.99,7.6,2013-10-29,2026-03-16,4521
655400,273,1.9033150183150185,0.3091379433936892,0.95,4.84,2013-10-29,2026-03-16,4521
656400,272,2.212393382352941,1.7887037122286484,0.89,31.06,2013-10-29,2026-03-16,4521
657400,272,2.1964485294117644,0.31727579630400204,0.84,3.63,2013-10-29,2026-03-16,4521
658400,272,2.139139705882353,2.094959083072039,0.8,29.0,2013-10-29,2026-03-16,4521
659400,273,2.071842490842491,0.3791535766130642,0.73,5.56,2013-10-29,2026-03-16,4521
660400,273,2.4386886446886447,0.40159102026116866,1.05,5.132,2013-10-29,2026-03-16,4521
661400,273,2.064010989010989,0.40589060105631486,0.72,6.32,2013-10-29,2026-03-16,4521
662400,272,2.420389705882353,0.4506126812777537,0.99,4.046,2013-10-29,2026-03-16,4521
663400,272,2.5107279411764707,0.4931011133618516,1.21,6.67,2013-10-29,2026-03-16,4521
664400,273,2.3497289377289374,0.3996738373412969,0.93,3.3,2013-10-29,2026-03-16,4521
665400,273,2.3353150183150184,0.39026371602504867,0.95,4.08,2013-10-29,2026-03-16,4521
666400,272,2.201551470588235,1.4110466520167115,0.86,24.54,2013-10-29,2026-03-16,4521
667400,272,1.8693676470588234,0.3328040059904618,0.73,3.0,2013-10-29,2026-03-16,4521
668400,273,2.1608058608058607,0.25574877602075224,1.12,3.71,2013-10-29,2026-03-16,4521
669400,272,2.0174007352941175,0.3341366101506984,0.86,3.11,2013-10-29,2026-03-16,4521
670400,271,2.0347195571955723,0.3641391913680448,0.95,4.85,2013-10-29,2026-03-16,4521
671400,270,2.043822222222222,0.3698871498086361,0.79,4.75,2013-10-29,2026-03-16,4521
672400,269,2.022546468401487,0.37051134829209686,0.91,4.26,2013-10-29,2026-03-16,4521
673400,271,2.1966974169741698,0.37237311628801023,0.95,4.87,2013-10-29,2026-03-16,4521
674400,273,2.155153846153846,0.31241056095670816,1.0,2.9,2013-10-29,2026-03-16,4521
675400,273,2.512846153846154,0.314640186296314,1.21,3.21,2013-10-29,2026-03-16,4521
676400,245,1.7432530612244896,0.18874473513669193,0.93,3.307,2013-10-29,2026-03-16,4521
677400,249,3.512236947791165,2.5695750582381667,1.3,43.2,2013-10-29,2026-03-16,4521
678400,273,1.8916593406593407,0.2299099673424082,0.82,3.123,2013-10-29,2026-03-16,4521
679400,273,2.445249084249084,0.5462807639145418,1.0,3.9,2013-10-29,2026-03-16,4521
680400,272,1.9956985294117644,0.33317475041661326,0.89,3.91,2013-10-29,2026-03-16,4521
681400,273,2.567197802197802,0.5129713804892377,0.94,4.0,2013-10-29,2026-03-16,4521
682400,273,2.0962380952380952,0.39485284639739304,0.81,3.993,2013-10-29,2026-03-16,4521
683400,273,2.318307692307692,0.5238896597238877,0.74,5.068,2013-10-29,2026-03-16,4521
684400,273,2.1305641025641027,0.4226521181436837,0.83,5.114,2013-10-29,2026-03-16,4521
685400,272,2.4129044117647056,0.37309914550825296,1.09,5.58,2013-10-29,2026-03-16,4521
686400,272,2.843268382352941,0.40356920241373345,1.23,4.109,2013-10-29,2026-03-16,4521
687400,269,3.888877323420074,0.3596685090285762,2.26,4.8,2013-10-29,2026-03-16,4521
688400,256,5.1861875,1.1766236424950975,2.44,10.21,2013-10-29,2026-03-16,4521
689400,256,4.99837890625,0.7048967446179026,2.6,6.69,2013-10-29,2026-03-16,4521
691400,255,4.887419607843137,0.7895546090780428,1.56,6.91,2013-10-29,2026-03-16,4521
692400,255,4.82650588235294,0.8318127622379659,1.14,6.98,2013-10-29,2026-03-16,4521
705400,498,5.414489959839358,1.7080098944964532,1.57,12.687,2012-12-12,2026-03-19,4845
707400,507,5.945887573964497,2.2822410812506324,2.34,51.46,2012-12-12,2026-03-19,4845
708400,511,4.130135029354208,0.8919604401706176,2.0,14.34,2012-12-12,2026-03-19,4845
709400,511,4.049908023483367,0.7687792292254251,1.7,7.845,2012-12-12,2026-03-19,4845
710400,421,4.4667030878859855,1.1380973134871346,2.0,13.523,2012-12-12,2026-03-19,4845
711400,514,3.1957256809338523,1.0618071949013494,1.3,21.447,2012-12-12,2026-03-19,4845
712400,514,3.2769046692607002,0.4532998016683666,1.78,8.497,2012-12-12,2026-03-19,4845
713400,514,3.346357976653697,0.7194368305031352,1.67,15.6,2012-12-12,2026-03-19,4845
714400,507,3.316775147928994,0.7554317462581723,1.1,5.37,2012-12-12,2026-03-19,4845
715400,510,2.9825921568627454,0.6680958473415506,1.1,13.381,2012-12-12,2026-03-19,4845
716400,514,3.153264591439689,0.6524461335201163,1.1,4.43,2012-12-12,2026-03-19,4845
717400,514,3.1728968871595336,0.5526734131724795,1.4,4.31,2012-12-12,2026-03-19,4845
718400,514,3.28871206225681,0.697058701336967,1.1,4.7,2012-12-12,2026-03-19,4845
719400,514,2.7717081712062255,0.49068835411977507,1.1,4.19,2012-12-12,2026-03-19,4845
720400,512,2.7966660156249996,0.5412158593719858,0.8,4.09,2012-12-12,2026-03-19,4845
721400,512,3.4580410156249997,0.896843975132384,1.0,7.57,2012-12-12,2026-03-19,4845
722400,514,3.8220700389105056,0.7513457523200842,1.5,5.964,2012-12-12,2026-03-19,4845
723400,514,2.8236031128404666,0.5553553961677778,0.9,4.89,2012-12-12,2026-03-19,4845
724400,513,2.696294346978558,0.5411335010189373,1.0,6.374,2012-12-12,2026-03-19,4845
725400,514,2.7324980544747084,0.5755361404152504,0.8,7.42,2012-12-12,2026-03-19,4845
726400,513,3.336317738791423,0.45099152744730353,1.7,4.4,2012-12-12,2026-03-19,4845
727400,513,3.4248732943469786,0.614155560321403,1.6,6.35,2012-12-12,2026-03-19,4845
728400,513,3.6778265107212476,0.7279234935216812,1.3,4.95,2012-12-12,2026-03-19,4845
729400,514,2.933001945525292,0.5264213119327771,0.9,4.01,2012-12-12,2026-03-19,4845
730400,515,3.002747572815534,0.5168988250136748,1.3,6.0,2012-12-12,2026-03-19,4845
731400,515,3.290689320388349,1.1741643309405372,1.1,24.16,2012-12-12,2026-03-19,4845
732400,513,3.0081968810916178,0.6077148557734569,0.9,4.14,2012-12-12,2026-03-19,4845
733400,514,3.721535019455253,1.8703366908067316,1.83,44.69,2012-12-12,2026-03-19,4845
734400,513,3.4731539961013644,2.275878842455318,1.58,44.03,2012-12-12,2026-03-19,4845
735400,514,3.18513813229572,0.5610706160929287,1.29,4.99,2012-12-12,2026-03-19,4845
736400,515,3.3820679611650486,2.08948063968569,1.154,44.778,2012-12-12,2026-03-19,4845
737400,515,3.176545631067962,0.6662400241661516,0.0,6.79,2012-12-12,2026-03-19,4845
738400,515,3.1660446601941747,0.5872094529053098,1.43,5.055,2012-12-12,2026-03-19,4845
739400,515,3.4800601941747566,0.5381024252918961,1.47,5.588,2012-12-12,2026-03-19,4845
740400,514,3.4655389105058365,0.46452221512707975,1.33,5.41,2012-12-12,2026-03-19,4845
741400,513,3.166859649122807,0.8828671154507952,1.2,12.7,2012-12-12,2026-03-19,4845
742400,512,3.3607558593749998,1.4804099464522122,1.4,33.2,2012-12-12,2026-03-19,4845
743400,515,3.1034271844660197,0.7367774268335544,1.1,10.704,2012-12-12,2026-03-19,4845
744400,515,3.2709572815533985,0.6757857957602768,1.4,10.364,2012-12-12,2026-03-19,4845
745400,513,3.227362573099415,0.643246730706998,1.6,12.337,2012-12-12,2026-03-19,4845
746400,513,2.602405458089669,0.49860195497149934,1.3,10.8,2012-12-12,2026-03-19,4845
747400,513,2.9760994152046782,1.9147129445478737,1.4,44.52,2012-12-12,2026-03-19,4845
748400,515,2.8843009708737863,2.4327358917416264,1.3,52.5,2012-12-12,2026-03-19,4845
749400,515,2.8001825242718446,1.8115449480804484,1.3,41.823,2012-12-12,2026-03-19,4845
750400,515,2.706609708737864,1.698318361757362,1.3,37.969,2012-12-12,2026-03-19,4845
751400,515,2.9720873786407767,1.1990400335592408,1.2,26.513,2012-12-12,2026-03-19,4845
752400,515,2.9053689320388347,2.027006013124535,1.1,47.029,2012-12-12,2026-03-19,4845
753400,515,2.8219145631067963,0.7571568083132132,1.1,11.626,2012-12-12,2026-03-19,4845
754400,514,3.402420233463035,0.6972620014694066,1.6,5.15,2012-12-12,2026-03-19,4845
755400,515,2.6590368932038837,0.8071555695293416,1.36,17.5,2012-12-12,2026-03-19,4845
756400,492,4.289607723577236,0.8079358594183791,1.86,11.7,2012-12-12,2026-03-19,4845
757400,493,3.4867221095334684,2.190231371622144,1.5,20.3,2012-12-12,2026-03-19,4845
758400,513,2.9882670565302143,2.4525095360150266,1.4,54.68,2012-12-12,2026-03-19,4845
759400,515,2.979067961165048,1.7574598592431334,1.0,36.368,2012-12-12,2026-03-19,4845
760400,515,2.756238834951456,1.0057650432503213,1.0,19.522,2012-12-12,2026-03-19,4845
761400,515,2.921728155339806,2.6592083144817455,1.04,58.623,2012-12-12,2026-03-19,4845
762400,514,2.7606284046692613,2.2414672556472848,0.9,50.244,2012-12-12,2026-03-19,4845
763400,514,2.898525291828794,2.210375352109869,0.8,51.075,2012-12-12,2026-03-19,4845
764400,515,3.0393339805825246,0.869666522871041,1.1,19.053,2012-12-12,2026-03-19,4845
765400,515,2.995316504854369,1.305735555640584,1.06,29.402,2012-12-12,2026-03-19,4845
766400,514,2.8478229571984435,1.7806002803712837,1.0,41.323,2012-12-12,2026-03-19,4845
767400,515,2.9795941747572816,1.2187995706231665,1.13,25.696,2012-12-12,2026-03-19,4845
768400,511,3.6223326810176126,0.7301826624063847,1.8,6.4,2012-12-12,2026-03-19,4845
769400,511,3.668778864970646,2.321024281163063,1.3,54.16,2012-12-12,2026-03-19,4845
770400,515,3.123576699029126,1.2041533891784784,1.56,28.56,2012-12-12,2026-03-19,4845
771400,515,2.656578640776699,0.6767951652101583,0.99,14.1,2012-12-12,2026-03-19,4845
772400,514,2.6207529182879377,0.6486782627306277,1.3,13.575,2012-12-12,2026-03-19,4845
773400,514,3.4805680933852146,0.5833357996885731,1.83,6.7,2012-12-12,2026-03-19,4845
774400,516,3.395891472868217,0.8210070466952542,1.67,6.3,2012-12-12,2026-03-19,4845
775400,516,3.691406976744186,0.6089242217507247,2.3,5.11,2012-12-12,2026-03-19,4845
776400,516,3.0574941860465117,1.015263364351959,1.51,22.3,2012-12-12,2026-03-19,4845
777400,516,3.2916666666666665,0.7644917198008183,1.43,6.09,2012-12-12,2026-03-19,4845
778400,516,2.8274302325581395,0.4679590399642021,1.1,4.173,2012-12-12,2026-03-19,4845
779400,516,2.8285096899224804,0.5878165240322362,1.0,4.23,2012-12-12,2026-03-19,4845
780400,512,2.639138671875,0.42305584137362545,1.0,3.94,2012-12-12,2026-03-19,4845
781400,516,2.952761627906977,0.6014845318855165,1.02,4.4,2012-12-12,2026-03-19,4845
782400,515,2.919891262135922,0.5896276836052525,1.1,4.52,2012-12-12,2026-03-19,4845
783400,516,2.848248062015504,0.5913560461322839,1.0,4.26,2012-12-12,2026-03-19,4845
784400,512,3.6432812500000002,1.5155337485694065,1.8,35.1,2012-12-12,2026-03-19,4845
785400,502,3.8893486055776894,1.981701461528149,2.08,44.1,2012-12-12,2026-03-19,4845
786400,516,3.278627906976744,0.6362959172332081,1.8,6.1,2012-12-12,2026-03-19,4845
787400,516,3.0752984496124034,0.5700618362622077,1.56,4.7,2012-12-12,2026-03-19,4845
788400,516,3.1143875968992245,0.621176363619585,1.22,6.452,2012-12-12,2026-03-19,4845
789400,516,2.9870697674418603,0.735853224453482,1.1,5.38,2012-12-12,2026-03-19,4845
790400,516,2.919631782945737,0.6333511672414722,1.1,6.05,2012-12-12,2026-03-19,4845
791400,515,3.0967650485436895,0.5914058311699147,1.4,5.914,2012-12-12,2026-03-19,4845
792400,516,3.404875968992248,0.9394296018432927,1.1,12.35,2012-12-12,2026-03-19,4845
793400,516,3.140596899224806,0.780081907766946,1.0,7.079,2012-12-12,2026-03-19,4845
794400,516,3.0376647286821705,0.6863309640612513,1.0,4.73,2012-12-12,2026-03-19,4845
795400,516,3.1258992248062016,0.5624734673521286,1.13,7.413,2012-12-12,2026-03-19,4845
796400,515,2.9800718446601944,0.5781850011946978,1.01,7.352,2012-12-12,2026-03-19,4845
804400,462,4.105177489177489,1.894280642568845,1.64,17.1,2012-12-12,2026-03-19,4845
805400,510,3.7603666666666666,0.7118908666076545,1.78,12.358,2012-12-12,2026-03-19,4845
806400,514,3.0964669260700384,0.7669042982065537,1.1,14.032,2012-12-12,2026-03-19,4845
807400,514,3.0486322957198446,0.6749430349277251,1.3,7.962,2012-12-12,2026-03-19,4845
808400,513,2.811282651072125,0.5065744485319588,1.3,5.7,2012-12-12,2026-03-19,4845
809400,515,3.1383669902912623,1.0318811875839011,1.29,21.0,2012-12-12,2026-03-19,4845
810400,515,2.598782524271845,0.45991187542510775,1.0,6.22,2012-12-12,2026-03-19,4845
811400,515,3.1638776699029125,0.5165587481198548,1.63,8.5,2012-12-12,2026-03-19,4845
812400,515,2.9871456310679614,0.5435893106679983,1.39,9.4,2012-12-12,2026-03-19,4845
813400,515,3.5326485436893207,0.7826731150562933,1.36,10.432,2012-12-12,2026-03-19,4845
814400,513,3.3666920077972704,0.5373056140822289,1.68,8.1,2012-12-12,2026-03-19,4845
815400,513,3.079902534113061,0.6339877406745315,1.28,8.772,2012-12-12,2026-03-19,4845
816400,514,3.291772373540856,1.2069354732479358,1.3,19.8,2012-12-12,2026-03-19,4845
817400,514,2.879863813229572,0.7240188339161855,1.2,10.163,2012-12-12,2026-03-19,4845
818400,513,3.4738148148148147,0.6574293887455462,1.2,9.04,2012-12-12,2026-03-19,4845
819400,513,3.1983879142300196,0.7128439052226118,1.2,11.909,2012-12-12,2026-03-19,4845
820400,513,2.953836257309942,0.6636623445028088,1.3,10.633,2012-12-12,2026-03-19,4845
821400,514,3.161601167315175,0.6223207762999876,1.2,7.391,2012-12-12,2026-03-19,4845
822400,513,2.7921033138401556,0.5472578294401353,1.1,6.2,2012-12-12,2026-03-19,4845
823400,512,3.1233203124999998,0.7349681323133301,1.17,7.0,2012-12-12,2026-03-19,4845
824400,513,3.026949317738791,0.7596128674290552,0.88,12.6,2012-12-12,2026-03-19,4845
825400,514,2.853737354085603,0.7778185463953482,1.04,11.4,2012-12-12,2026-03-19,4845
826400,514,2.9240155642023344,0.8109318561943486,0.88,7.7,2012-12-12,2026-03-19,4845
827400,515,2.6731961165048546,0.7261420137338169,0.94,10.0,2012-12-12,2026-03-19,4845
828400,515,2.8308485436893207,0.7302165504009016,1.05,9.1,2012-12-12,2026-03-19,4845
829400,515,3.349011650485437,0.661736825575807,1.3,7.6,2012-12-12,2026-03-19,4845
830400,513,3.158276803118908,0.43629632789009926,1.6,8.407,2012-12-12,2026-03-19,4845
831400,515,2.84048932038835,0.555315636910925,1.22,4.84,2012-12-12,2026-03-19,4845
832400,511,3.4510352250489236,0.5153779259920822,2.02,10.5,2012-12-12,2026-03-19,4845
833400,440,4.073768181818182,0.6654967082481847,1.84,10.9,2012-12-12,2026-03-19,4845
834400,510,3.2146568627450978,0.7681604809293766,1.1,8.4,2012-12-12,2026-03-19,4845
835400,513,3.2604152046783623,0.6251456182884443,1.29,6.514,2012-12-12,2026-03-19,4845
836400,514,3.0412120622568093,0.5365733671491258,1.4,8.5,2012-12-12,2026-03-19,4845
837400,514,3.1094007782101167,0.6116400912685144,1.39,8.4,2012-12-12,2026-03-19,4845
838400,511,2.7336262230919766,0.603510676365772,0.94,4.704,2012-12-12,2026-03-19,4845
839400,511,3.2230371819960864,0.672162798752321,1.1,6.37,2012-12-12,2026-03-19,4845
840400,513,3.326881091617934,0.6215575504871259,1.4,7.65,2012-12-12,2026-03-19,4845
841400,512,3.005306640625,0.6553339998690647,1.2,7.15,2012-12-12,2026-03-19,4845
842400,513,3.4415009746588696,0.6532369674502351,1.3,9.85,2012-12-12,2026-03-19,4845
843400,511,3.5069706457925633,0.7226491087870783,1.0,6.049,2012-12-12,2026-03-19,4845
844400,513,3.2789064327485375,0.753722363595721,1.3,13.6,2012-12-12,2026-03-19,4845
845400,512,2.9208535156250006,0.5964901024298843,1.1,4.3,2012-12-12,2026-03-19,4845
846400,513,3.1857621832358674,0.6290261834188416,1.52,7.19,2012-12-12,2026-03-19,4845
847400,513,3.148249512670565,0.5892405600617056,1.4,4.56,2012-12-12,2026-03-19,4845
848400,512,2.964037109375,0.5142881468915215,1.4,6.721,2012-12-12,2026-03-19,4845
849400,511,2.8824598825831704,0.5273026941241382,1.3,5.831,2012-12-12,2026-03-19,4845
850400,512,2.6182539062499997,0.43787085147093496,1.0,5.502,2012-12-12,2026-03-19,4845
851400,511,3.30239530332681,1.120782225220428,1.1,24.4,2012-12-12,2026-03-19,4845
852400,513,3.313382066276803,0.7548818915211196,0.93,5.878,2012-12-12,2026-03-19,4845
853400,513,3.378797270955166,0.8994584882594153,1.0,5.098,2012-12-12,2026-03-19,4845
854400,512,3.0957265625,0.7461355780415995,0.86,8.5,2012-12-12,2026-03-19,4845
855400,513,2.961699805068226,0.7428789039655072,1.02,10.0,2012-12-12,2026-03-19,4845
856400,513,3.001153996101365,2.2129173559547493,0.87,45.32,2012-12-12,2026-03-19,4845
857400,512,3.3153984375,0.6463226017370465,1.02,5.2,2012-12-12,2026-03-19,4845
858400,512,3.0331933593750002,0.6977315997140828,1.06,5.464,2012-12-12,2026-03-19,4845
859400,514,3.3991206225680934,0.6961006297844847,1.5,7.055,2012-12-12,2026-03-19,4845
860400,512,3.30840625,0.6629360028204958,1.23,6.25,2012-12-12,2026-03-19,4845
861400,512,3.076193359375,0.9368023200254848,1.2,20.1,2012-12-12,2026-03-19,4845
862400,513,2.6766120857699804,0.5161776580008804,0.91,3.99,2012-12-12,2026-03-19,4845
863400,511,3.37760469667319,0.6217840495004613,1.5,4.57,2012-12-12,2026-03-19,4845
864400,513,3.0966705653021442,0.679938501535387,1.4,6.446,2012-12-12,2026-03-19,4845
865400,512,3.0123750000000005,1.0174519822593706,1.09,20.9,2012-12-12,2026-03-19,4845
866400,512,3.1313203124999998,0.6062943029084445,1.29,4.725,2012-12-12,2026-03-19,4845
867400,509,2.956738703339882,0.5645189650530924,1.01,5.565,2012-12-12,2026-03-19,4845
868400,510,3.151750980392157,0.7056918401333999,1.05,5.867,2012-12-12,2026-03-19,4845
869400,513,3.370994152046784,0.7438343268666145,1.29,5.03,2012-12-12,2026-03-19,4845
870400,513,2.789263157894737,0.5193472869292661,1.0,4.94,2012-12-12,2026-03-19,4845
871400,512,3.138330078125,0.8677866882111025,1.1,9.01,2012-12-12,2026-03-19,4845
872400,512,3.37071484375,0.8936056213953716,1.1,6.71,2012-12-12,2026-03-19,4845
873400,513,3.2631949317738798,0.884772292062985,1.1,6.08,2012-12-12,2026-03-19,4845
874400,514,3.3848326848249024,0.8293595753859695,1.4,7.175,2012-12-12,2026-03-19,4845
875400,515,3.0686,0.8678594575922394,1.1,6.468,2012-12-12,2026-03-19,4845
876400,515,3.2937999999999996,0.5826522252289116,1.0,5.008,2012-12-12,2026-03-19,4845
877400,511,2.788287671232877,1.0348842757244991,1.0,23.0,2012-12-12,2026-03-19,4845
878400,509,2.6737819253438113,0.5930995634070292,1.0,4.973,2012-12-12,2026-03-19,4845
879400,514,2.9238093385214006,0.518587655618407,1.36,9.6,2012-12-12,2026-03-19,4845
880400,510,3.348643137254902,1.6413265425726824,1.85,38.23,2012-12-12,2026-03-19,4845
881400,512,2.8940019531249996,0.5376555343129941,1.5,4.97,2012-12-12,2026-03-19,4845
882400,512,3.44703125,0.5700105459593642,1.59,5.298,2012-12-12,2026-03-19,4845
883400,486,3.622514403292181,0.5356270463501709,1.83,5.91,2012-12-12,2026-03-19,4845
884400,508,3.8549133858267717,0.9207319896812745,1.5,16.283,2012-12-12,2026-03-19,4845
885400,515,3.3206796116504855,0.5439102018324683,1.4,4.718,2012-12-12,2026-03-19,4845
886400,516,3.2271841085271316,0.4338815361333738,1.79,4.22,2012-12-12,2026-03-19,4845
887400,516,3.2426220930232557,1.1373372712434489,1.67,26.571,2012-12-12,2026-03-19,4845
888400,513,2.6894639376218326,0.4546233751664625,1.35,6.855,2012-12-12,2026-03-19,4845
889400,514,3.0302723735408565,0.5471291829376638,1.22,7.6,2012-12-12,2026-03-19,4845
890400,514,2.6726420233463037,0.38198111904467125,1.34,5.512,2012-12-12,2026-03-19,4845
891400,509,3.130082514734774,0.4881561857457638,1.7,6.743,2012-12-12,2026-03-19,4845
892400,515,3.09358640776699,0.479880199270055,1.54,7.352,2012-12-12,2026-03-19,4845
893400,515,2.920052427184466,0.5856464644243449,1.3,7.093,2012-12-12,2026-03-19,4845
894400,515,3.352297087378641,0.5323186444168894,1.29,9.11,2012-12-12,2026-03-19,4845
895400,515,2.6798446601941746,1.033206104898742,1.22,22.91,2012-12-12,2026-03-19,4845
896400,515,2.9826135922330095,0.49464904845541646,1.29,6.376,2012-12-12,2026-03-19,4845
897400,513,2.8531695906432746,0.5228603576527053,0.96,8.82,2012-12-12,2026-03-19,4845
898400,514,2.934628404669261,1.6538766132638656,1.39,39.07,2012-12-12,2026-03-19,4845
899400,513,3.107044834307992,1.7836550353404477,1.27,41.72,2012-12-12,2026-03-19,4845
900400,514,2.858025291828794,0.4557020945411738,1.32,4.204,2012-12-12,2026-03-19,4845
901400,513,3.159245614035087,1.7629570490353477,1.39,41.15,2012-12-12,2026-03-19,4845
902400,514,3.0203715953307393,0.4364574339694944,1.43,4.988,2012-12-12,2026-03-19,4845
903400,514,3.0563249027237354,0.5780872485550933,1.2,8.86,2012-12-12,2026-03-19,4845
904400,514,2.6794416342412455,0.4660033187414289,1.2,3.62,2012-12-12,2026-03-19,4845
905400,514,2.9146731517509727,0.5769963008274877,1.5,4.817,2012-12-12,2026-03-19,4845
906400,514,3.1638443579766538,0.5006411630787917,1.59,6.203,2012-12-12,2026-03-19,4845
907400,513,3.10875828460039,0.53036299484721,1.57,4.551,2012-12-12,2026-03-19,4845
908400,512,3.19469921875,0.5872132329723693,1.1,8.533,2012-12-12,2026-03-19,4845
909400,514,2.74763813229572,0.6349510436725279,1.1,12.94,2012-12-12,2026-03-19,4845
910400,514,2.981852140077821,0.46919278024538863,1.15,6.944,2012-12-12,2026-03-19,4845
911400,513,3.1662183235867447,0.5336333331726621,1.58,7.462,2012-12-12,2026-03-19,4845
912400,514,3.8096887159533073,1.1306082702722877,1.6,24.941,2012-12-12,2026-03-19,4845
913400,514,2.5104805447470815,0.4161404918744155,1.25,6.765,2012-12-12,2026-03-19,4845
914400,514,2.961136186770428,0.6596594556295053,1.1,7.345,2012-12-12,2026-03-19,4845
915400,514,2.8495856031128404,0.45245731650854226,1.2,6.934,2012-12-12,2026-03-19,4845
