tqi_mile,record_count,tqi_mean,tqi_std,tqi_min,tqi_max,date_min,date_max,unique_months,time_span_days,expected_months,monthly_coverage
901400.0,446,3.2156569506726456,1.8670229914470866,1.58,41.15,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
902400.0,447,3.0017695749440714,0.42700041814867823,1.43,4.988,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
903400.0,447,3.07962192393736,0.5828064834031433,1.2,8.86,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
904400.0,447,2.6855771812080538,0.4708037948021536,1.2,3.62,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
905400.0,447,2.893986577181208,0.5864187654136671,1.5,4.817,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
906400.0,447,3.166993288590604,0.5072425300187166,1.59,6.203,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
907400.0,446,3.1135717488789236,0.5364864328138584,1.57,4.551,2012-12-12,2026-03-19,156,4845,162,0.9629629629629629
908400.0,446,3.2046995515695067,0.5862176221669938,1.1,8.533,2012-12-12,2026-03-19,156,4845,162,0.9629629629629629
909400.0,447,2.7661431767337805,0.65791457600507,1.1,12.94,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
910400.0,447,3.0157091722595077,0.45363763959210224,1.66,6.944,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
911400.0,446,3.1708520179372197,0.5390921503708105,1.58,7.462,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
912400.0,447,3.8082997762863533,1.1891268076371024,1.6,24.941,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
913400.0,447,2.531671140939597,0.4182139384760995,1.33,6.765,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
914400.0,447,2.9838791946308727,0.6842827633161215,1.1,7.345,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
915400.0,447,2.843505592841163,0.45831108292890554,1.2,6.934,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
924400.0,433,2.9633187066974593,0.5983965921729916,0.9,4.7,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
925400.0,433,3.2428868360277137,0.491325106064668,1.3,6.37,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
926400.0,430,2.88833488372093,0.4649596613245896,1.1,4.09,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
927400.0,446,3.5026076233183856,0.9909331345531033,1.0,15.18,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
928400.0,447,3.1204295302013425,0.9159728582078979,0.8,15.887,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
929400.0,447,2.7679217002237135,0.5351155155026173,0.9,6.216,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
930400.0,447,2.8232013422818794,0.44194119254302977,1.27,7.367,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
931400.0,447,2.7934966442953018,0.5062943403490026,1.1,5.454,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
932400.0,447,2.517574944071588,0.434435439117169,1.1,5.174,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
933400.0,448,3.0398526785714286,0.5601762631613049,1.4,6.603,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
934400.0,448,2.7871450892857146,0.4324390675397719,1.2,5.109,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
935400.0,448,2.7437165178571425,0.5373613446835445,1.2,5.828,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
936400.0,448,2.7835200892857146,0.47237085357710645,1.13,7.7,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
937400.0,448,3.2057433035714284,1.2753631929784848,1.5,24.758,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
939400.0,447,4.352991051454139,2.935019361883029,2.5,63.85,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
940400.0,446,3.42852466367713,0.791786952432295,1.3,11.305,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
941400.0,444,3.4914684684684683,0.9174596349964182,1.5,17.25,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
942400.0,447,3.4026442953020135,2.03365571141299,1.1,42.86,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
943400.0,447,3.393413870246085,0.7329900317353089,1.9,12.9,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
944400.0,447,3.2022997762863534,1.5811814931932988,1.3,34.62,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
945400.0,447,3.448534675615212,1.1716154146513773,1.1,23.65,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
946400.0,447,3.222923937360179,0.65993845924166,1.2,6.99,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
