tqi_mile,original_count,clean_count,time_span_days,tqi_mean,tqi_std,seasonal_amplitude,data_driven_mae,rolling_anchor_mae,post_maintenance_mae,best_strategy,trident_improvement,is_trident_effective
963400,514,512,4845,2.62768359375,0.5232530729584349,0.5769369369369368,0.8350454182688818,0.9186496204547177,0.3311462962933532,post_maintenance,60.34391794163163,True
1183400,509,508,4845,2.5357401574803147,0.7394961151627529,0.7716379928315411,0.9847450612169748,0.6136270376410206,0.3949160269039692,post_maintenance,59.896622744579055,True
1207400,506,505,4845,2.5389128712871285,0.760637520004088,0.5342962962962958,0.950355076785448,0.3860286029676054,0.4477746842915185,rolling_anchor,59.38059232836033,True
712400,514,508,4845,3.280023622047244,0.3685625355840777,0.3061250000000002,0.557649489091411,0.2287601591094186,1.4556387495458507,rolling_anchor,58.97778737641418,True
1044400,510,509,4845,3.160569744597249,0.7629111087089177,0.5419353535353535,1.171212271425424,1.055758625129832,0.4805120456889798,post_maintenance,58.97310356011105,True
555400,260,257,4521,2.3411089494163426,0.380851784600857,0.3752727272727272,0.4736542042687293,0.203472937206665,0.1955130175072839,post_maintenance,58.722414844995455,True
588400,260,256,4521,2.18851171875,0.2556309684271354,0.3182057416267942,0.2609302038743377,0.1149726892373854,0.1088535658564968,post_maintenance,58.28249691288326,True
752400,515,514,4845,2.8195252918287945,0.5605912434600336,0.4214395424836601,0.8987041423308476,1.0038034060365528,0.3803061733877275,post_maintenance,57.6828284777481,True
1206400,506,503,4845,2.6008290258449307,0.6081414395929983,0.4916574074074078,0.7240277506020473,0.3083647696421475,0.490010679602075,rolling_anchor,57.4098134518001,True
263400,251,243,2627,1.754074074074074,0.2177577950390651,0.276919191919192,0.3104093473005639,0.2036230674583233,0.1330315448413969,post_maintenance,57.14318979170921,True
1191400,508,506,4845,2.2622055335968376,0.4733388350027852,0.4835833333333332,0.3624785905441571,0.1570318241830745,0.582940831704284,rolling_anchor,56.67831748425846,True
1245400,268,265,2625,7.216150944113208,2.822149859666095,6.2970000095000005,2.8422054055081083,1.249422346432592,5.121091804401398,rolling_anchor,56.040392294967525,True
1154400,508,505,4845,2.9535287128712877,0.6753724484419034,0.6141666666666667,0.7787929402117195,0.3464881701815238,1.114337205964114,rolling_anchor,55.50959025292025,True
463400,260,252,2627,1.869206349206349,0.2459281246814356,0.5504444444444445,0.2410107655502391,0.1076962706769207,0.290578004743794,rolling_anchor,55.31474686159972,True
1189400,508,506,4845,2.8557114624505924,0.6321473538481854,0.6211296296296296,0.4728698334820104,0.2132822257349894,0.893711403487244,rolling_anchor,54.896208082365774,True
1227400,509,508,4837,2.806606299212598,0.7166258177338348,0.6847222222222222,1.026856448494891,0.4660677582751764,0.9350497651919684,rolling_anchor,54.61217982724727,True
1180400,508,507,4845,2.5995069033530567,0.6103483984105865,0.5888996415770609,0.678138547321,0.3106144593390417,0.6643357723975923,rolling_anchor,54.19601782465686,True
