mile,n_train,n_test,tqi_mean,tqi_std,Historical_Mean_MAE,Historical_Mean_RMSE,Historical_Mean_MAPE,Moving_Average_MAE,Moving_Average_RMSE,Moving_Average_MAPE,Holt_Winters_MAE,Holt_Winters_RMSE,Holt_Winters_MAPE,MLP_MAE,MLP_RMSE,MLP_MAPE,LSTM_MAE,LSTM_RMSE,LSTM_MAPE,Trident_v21_MAE,Trident_v21_RMSE,Trident_v21_MAPE,Trident_v23_no_seasonal_MAE,Trident_v23_no_seasonal_RMSE,Trident_v23_no_seasonal_MAPE,Trident_v23_full_MAE,Trident_v23_full_RMSE,Trident_v23_full_MAPE
891400,311,67,3.0988674157303366,0.44545345147036974,0.5252721600998225,0.6077449818550246,21.25970243364273,0.4741915422885571,0.5462604192948867,19.10052588588752,0.5252721600998225,0.6077449818550246,21.25970243364273,0.472104919181492,0.5523090058747406,18.985925169511123,0.44378508829358826,0.5075018171771288,17.769206714027224,0.5252721600998225,0.6077449818550246,21.25970243364273,0.6115849324804549,0.7064764963074421,24.784147099914716,0.5915564105269763,0.6404572847045717,23.156709568762786
885400,313,68,3.3824776785714286,0.5052692767289855,0.2957996617177222,0.36662369541992484,8.368011041537576,0.41213235294117634,0.49465794116557943,12.76899847340286,0.2957996617177222,0.36662369541992484,8.368011041537576,0.2342667150717591,0.3027451695591401,6.908397432343986,0.3500186055951262,0.4330540868093173,10.862154227246386,0.7000588235294115,0.7734343578367544,19.521241678501426,0.7000588235294115,0.7734343578367544,19.521241678501426,0.7066748647602353,0.7873479776818733,19.78747785086778
854400,311,67,3.0530606741573036,0.7228019387818158,0.8938985458559292,0.9690988740366754,41.55422691387547,0.29616915422885576,0.39396841384952563,14.085407039731896,0.8938985458559292,0.9690988740366754,41.55422691387547,0.5894887674447247,0.7043316491723114,28.30943731011032,0.8944617936224188,1.0173498016251,41.24526949713659,0.31604477611940307,0.40496887868470954,14.749121106698986,0.31604477611940307,0.40496887868470954,14.749121106698986,0.3218105180292719,0.4059923635969812,15.038871463792189
747400,311,67,2.8760426966292134,0.4763784507648012,0.7926949656860388,0.8382971095203513,36.39289914106766,1.0020522388059707,1.0396606704600757,45.73490866046939,0.7926949656860388,0.8382971095203513,36.39289914106766,0.7730475956960318,0.8252228054050953,35.55342901737756,0.8334486959763426,0.8793086543704409,38.234337801133556,0.7926949656860388,0.8382971095203513,36.39289914106766,1.085485074626865,1.1214053067202316,49.457876269160835,1.0868086352180224,1.1151220486535103,49.27114841172944
1207400,315,68,2.514528888888889,0.7732877372319623,0.9659404295051359,0.9900730443132717,54.882422523011975,0.5539705882352943,0.5950522097706565,32.21140794685472,0.9659404295051359,0.9900730443132717,54.882422523011975,0.5764092066569099,0.6137653474782366,33.399635553270784,0.6597466023288225,0.6970973134791438,38.07352408958577,0.36470588235294155,0.41178453500340945,21.602478293697626,0.36470588235294155,0.41178453500340945,21.602478293697626,0.3583305859276083,0.41031134909969885,20.928244985574555
884400,308,67,3.8296439909297053,0.7381607503952214,1.1245256348129484,1.181537300154426,40.46488374281345,1.609689054726368,1.650021618407048,56.969695954560486,1.1245256348129484,1.181537300154426,40.46488374281345,1.1530746963257061,1.2453914415571528,41.77924774648236,1.2301598067337012,1.2979871596911958,44.2467806517204,0.3544776119402986,0.5008574736940878,14.22353778799236,0.3544776119402986,0.5008574736940878,14.22353778799236,0.35638580035646616,0.5121742699306703,14.226220557426771
832400,310,67,3.425155405405405,0.3991979381877293,0.3106431872893597,0.42027645427106836,9.031939979223273,0.3436567164179104,0.44515090515263345,10.61665520893285,0.3106431872893597,0.42027645427106836,9.031939979223273,0.33733517482634506,0.4457473214716034,9.610230624542128,0.3227795493068979,0.43455288629768785,9.212057446647519,0.3234925373134328,0.4349261731827633,9.253584539351955,0.3106431872893597,0.42027645427106836,9.031939979223273,0.252654824166578,0.3753854629023926,7.51618905789315
855400,312,67,2.905139013452915,0.6823375311929795,0.9612411021814005,1.0187402213142265,47.29687905325267,0.2659203980099502,0.3568507452629085,12.645454634602912,0.9612411021814005,1.0187402213142265,47.29687905325267,0.3962558729328046,0.4836434554397286,20.135212997964665,0.627802382114441,0.7286099536210073,31.3274309176421,0.30791044776119403,0.39768880389439165,16.256747000165415,0.30791044776119403,0.39768880389439165,16.256747000165415,0.26579614692092757,0.37929284729922635,14.298898811309657
902400,310,67,2.996707207207207,0.40183329859239575,0.40888675974963906,0.4767955870633389,16.359722616916585,0.30807213930348276,0.3779845714251963,12.355992484708509,0.40888675974963906,0.4767955870633389,16.359722616916585,0.31581732606001234,0.394777897624086,12.696029720679489,0.31790876686573033,0.386443008341901,12.748997731847833,0.22955223880597003,0.29728040936302,8.932497089129097,0.22955223880597003,0.29728040936302,8.932497089129097,0.17384195328764987,0.2654334191326142,6.922617557939395
899400,311,67,2.9985955056179776,0.48608026621637324,0.5073069539761004,0.6053689259952901,21.79723772052802,0.4826492537313434,0.5740923599282842,20.69384024994868,0.5073069539761004,0.6053689259952901,21.79723772052802,0.43574738021192355,0.5054892027729886,18.415600226732952,0.4321142869209177,0.5057595388633584,18.35046963315215,0.35549253731343283,0.3981439775579579,13.942829102557432,0.35549253731343283,0.3981439775579579,13.942829102557432,0.16222737766969733,0.21995608294224897,6.449027652963421
971400,311,67,2.6255528089887643,0.3809275427335726,0.46108811249220144,0.5499279428862877,22.798513463085396,0.7315920398009949,0.7954392176163153,34.8936406756567,0.46108811249220144,0.5499279428862877,22.798513463085396,0.5145066924557697,0.6261728635477518,25.416112011143177,0.475712424151933,0.5828454070127084,23.61177315139478,0.41089552238805965,0.5071827366523913,20.541772896323934,0.41089552238805965,0.5071827366523913,20.541772896323934,0.4122140640652208,0.5068719017462269,20.450576973968175
943400,310,67,3.354121621621622,0.5139909517618724,0.4905247953779488,0.5802021152502145,17.94170468989463,0.9635572139303488,1.0117566575005494,34.95947443732427,0.4905247953779488,0.5802021152502145,17.94170468989463,0.6193965037210738,0.7191259350012161,22.909772352523277,0.5051154646499831,0.5877717081612039,18.67367238263616,0.4905247953779488,0.5802021152502145,17.94170468989463,0.8184446190102121,0.8702661918736343,29.754297157156408,0.781536781202385,0.8291140916466305,28.180556178926242
755400,312,67,2.616632286995516,0.44784939707542903,0.556604764638347,0.6190363940487612,27.33590707272259,0.8118034825870648,0.8558166202401484,39.14989353748325,0.556604764638347,0.6190363940487612,27.33590707272259,0.5251785488861747,0.5914006464551366,25.87543785376945,0.7578196356007417,0.8054402711736187,36.660339642704656,0.22226865671641793,0.2725784017023852,10.126196780469229,0.22226865671641793,0.2725784017023852,10.126196780469229,0.14500681525286443,0.20997120810202624,6.7867601360966825
892400,312,68,3.0691834451901565,0.43091121243112995,0.41370710784313713,0.4789122113163075,15.957252878795897,0.3147058823529415,0.3852043002630898,11.879428339198311,0.41370710784313713,0.4789122113163075,15.957252878795897,0.38586975682654107,0.4632949063468026,14.77476032288132,0.3911433210101201,0.4532624814589561,15.048316133223306,0.2786470588235292,0.3901170261827174,9.649474060621255,0.41370710784313713,0.4789122113163075,15.957252878795897,0.3371318612663769,0.41590334829057674,12.930975475257348
